BK_SOURCE,BK_DEBIT_CREDIT,BK_SOURCE,Year,Month,Day,entry,Page,,£,£,sh,d,$,¢,BK_WHEN,BK_ECONOMIC_UNIT,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_ENTRY,,
"Ledger C, 1790 - 1799: pg.48",Credit,Right,,,28,By Danl Caroll of Duddington pd him for lot No. 6 in Sqr. 634 in the City  Washington,,,,,,,428,40,28 September 1798,Cash,,,,428,40,By Daniel Caroll of Duddington paid him for lot Number 6 in Square 634 in the City of Washington,,
"Ledger C, 1790 - 1799: pg.48",Credit,Right,,,“,By the of the City of Washington pd them 1/3 payt of lot No. 6 in Sqr. 634 the other 2/3 to be in annual payments without Interest,,,,,,,178,57,28 September 1798,Cash,,,,178,57,By the  of the City of Washington paid them 1/3 payment of lot Number 6 in Square 634 the other 2/3 to be in annual payments without Interest,,
"Ledger C, 1790 - 1799: pg.49",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.49",Debit,Left,1798,,,To Amount brought over,,,,,,,,,1798,Cash,,,,,,To Amount brought over,,
"Ledger C, 1790 - 1799: pg.49",Debit,Left,,Octr,10,To the Bank of Columbia for one half Years Interest of my Stock therein,,,,,,,272,“,10 October 1798,Cash,,,,272,0,To the Bank of Columbia for one half Years Interest of my Stock therein,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,1798,,,By Amount brot over,Folo,,,,,,D,C,1798,Cash,,,,,,By Amount brought over,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,Octr,5,By Mrs Washington for house use $5 Charity $4,,,,,,,9,“,5 October 1798,Cash,,,,9,0,By Mrs Washington for house use $5 Charity $4,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,x,11,By Exps to the Federal City,,,,,,,7,32,11 October 1798,Cash,,,,7,32,By Expenses to the Federal City,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,15,By Jas Lawson pd him on acct,,,,,,,70,“,15 October 1798,Cash,,,,70,0,By James Lawson paid him on account,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,“,By Mr Thomas Peter Pd him bale of acct,,,,,,,9,65,15 October 1798,Cash,,,,9,65,By Mr Thomas Peter Paid him balance of account,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,18,By Wm Spence Gardner pd him on acct of wages,,,,,,,50,“,18 October 1798,Cash,,,,50,0,By William Spence Gardener paid him on account of wages,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,22,By Geo. W Custis to buy a bridle,,,,,,,15,“,22 October 1798,Cash,,,,15,0,By George Washington Custis to buy a bridle,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,23,By Albin Rawlins pd him on acct,,,,,,,35,“,23 October 1798,Cash,,,,35,0,By Albin Rawlins paid him on account,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,x,24,By my Subscription for 5 Shares toward building a hotel in the City of Washington pd to Mr Law who promises to see them secured,,,,,,,250,“,24 October 1798,Cash,,,,250,0,By my Subscription for 5 Shares toward building a hotel in the City of Washington paid to Mr [Thomas] Law who promises to see them secured,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,x,25,By Wm Booker for a threshing machine at River farm including a Raw hide band,,,,,,,50,“,25 October 1798,Cash,,,,50,0,By William Booker for a threshing machine at River farm including a Raw hide band,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,26,By Charity,,,,,,,2,50,26 October 1798,Cash,,,,2,50,By Charity,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,27,"By my contract for building 2 houses in the City of Washington pd into the hands of Dr Wm Thornton to be advanced to Mr George Blagden, undertaker of Sd buldgs",,,,,,,500,“,27 October 1798,Cash,,,,500,0,"By my contract for building 2 houses in the City of Washington paid into the hands of Dr William Thornton to be advanced to Mr George Blagden, undertaker of Said buildings",,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,29,By Henry Thomson pd him for wheat by Mr Andersons draught,,,,,,,33,83,29 October 1798,Cash,,,,33,83,By Henry Thomson paid him for wheat by Mr Anderson's draught,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,Novr,3,By Captn Hanson Marshall pd him for wheat,,,,,,,283,83,3 November 1798,Cash,,,,283,83,By Captain Hanson Marshall paid him for wheat,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,5,By Jas Anderson to be accd for,,,,,,,500,“,5 November 1798,Cash,,,,500,0,By James Anderson to be accounted for,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,6,By Tobias Lear put into his hands to defray exps to Philadelphia,,,,,,,100,“,6 November 1798,Cash,,,,100,0,By Tobias Lear put into his hands to defray expenses to Philadelphia,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,10,By Servts on the Road,,,,,,,5,75,10 November 1798,Cash,,,,5,75,By Servants on the Road,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,11,By my Servts in Philada gave them,,,,,,,5,“,11 November 1798,Cash,,,,5,0,By my Servants in Philadelphia gave them,,
"Ledger C, 1790 - 1799: pg.49",Credit,Right,,,“,By James Anderson to be accd for,,,,,,,300,“,11 November 1798,Cash,,,,300,0,By James Anderson to be accounteds for,,
"Ledger C, 1790 - 1799: pg.50",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.50",Debit,Left,1798,,,To Amount brought over,,,,,,,D,C,1798,Cash,,,,,,To Amount brought over,,
"Ledger C, 1790 - 1799: pg.50",Debit,Left,,Decr,7,X To 9 months pay rations & forage recd from the Public by a warrant from the Secretary of War,,,,,,,1039,50,7 December 1798,Cash,,,,1039,50,x To 9 months pay rations & forage received from the Public by a warrant from the Secretary of War,,
"Ledger C, 1790 - 1799: pg.50",Debit,Left,,,19,"To George Dunnington my tenant in Charles County Maryland, recd of him in part payment of his Bond",,,,,,,270,“,19 December 1798,Cash,,,,270,0,"To George Dunnington my tenant in Charles County Maryland, received of him in part payment of his Bond",,
"Ledger C, 1790 - 1799: pg.50",Debit,Left,,,24,"To Wm Wilson recd payment of his Note, dated the 20th Augt 1798 & payable in 120 days",,,,,,,1183,“,24 December 1798,Cash,,,,1183,0,"To William Wilson received payment of his Note, dated the 20th August 1798 & payable in 120 days",,
"Ledger C, 1790 - 1799: pg.50",Debit,Left,,,“,To Geo. Gilpin recd payment of his note dated the 8th of Octr 1798 & payable this day,,,,,,,592,“,24 December 1798,Cash,,,,592,0,To George Gilpin received payment of his note dated the 8th of October 1798 & payable this day,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,1798,,,By Amount brot over,Folo,,,,,,D,C,1798,Cash,,,,,,By Amount brought over,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,Decr,7,By Miss Custis pd for Muslin for her,,,,,,,65,“,7 December 1798,Cash,,,,65,0,By Miss Custis paid for Muslin for her,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,“,By a thread case for Mrs Washington,,,,,,,7,“,7 December 1798,Cash,,,,7,0,By a thread case for Mrs Washington,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,“,By a doll for Eleanor Peter,,,,,,,2,50,7 December 1798,Cash,,,,2,50,By a doll for Eleanor Peter,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,13,"By Geo. W. Custis for a Gold Watch, Key, & Chain",,,,,,,63,“,13 December 1798,Cash,,,,63,0,"By George Washington Custis for a Gold Watch, Key, & Chain",,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,15,By David Rees pd him for a naraganset horse (c colour),,,,,,,200,“,15 December 1798,Cash,,,,200,0,By David Rees paid him for a narragansett horse (cream colour),,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,“,By Servants & others gave them on the road eing to coming from,,,,,,,29,60,15 December 1798,Cash,,,,29,60,By Servants & others gave them on the road eing to coming from  Philadelphia,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,19,By Miss Custis pd Mr Tracey in full for teaching her music,,,,,,,32,“,19 December 1798,Cash,,,,32,0,By Miss Custis paid Mr Tracey in full for teaching her music,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,“,By Mrs W--n for Sundries,,,,,,,8,“,19 December 1798,Cash,,,,8,0,By Mrs Washington for Sundries,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,20,"By my contract for building 2 houses in the City of Washington, put into the hands of Dr Wm Thornton to be advanced to Geo Blagden",,,,,,,500,“,20 December 1798,Cash,,,,500,0,"By my contract for building 2 houses in the City of Washington, put into the hands of Doctor William Thornton to be advanced to George Blagden",,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,24,By Tobias Lear pd him for & on acct of my exps &c in my Journey to Phila,,,,,,,1015,56,24 December 1798,Cash,,,,1015,56,By Tobias Lear paid him for & on account of my expenses etc. in my Journey to Philadelphia,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,“,By James Anderson to be accd for,,,,,,,300,“,24 December 1798,Cash,,,,300,0,By James Anderson to be accounted for,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,“,By Richd Parkinson lent him to be returned on demand,,,,,,,100,“,24 December 1798,Cash,,,,100,0,By Richard Parkinson lent him to be returned on demand,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,26,By Charity,,,,,,,1,“,26 December 1798,Cash,,,,1,0,By Charity,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,x,29,By Saml Brewer in full for his wages as Overseer,,,,,,,12,8,29 December 1798,Cash,,,,12,8,By Samuel Brewer in full for his wages as Overseer,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,,1799,,,,,,,,,1799,,,,,,,1799,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,Jany,6,X By Jno. Greenwood Dentist of New York pd him in full,,,,,,,15,“,6 January 1799,Cash,,,,15,0,X By John Greenwood Dentist of New York paid him in full,,
"Ledger C, 1790 - 1799: pg.50",Credit,Right,,,10,By my contract for building 2 houses in the City of Washington put into the hands of Dr Wm Thornton to be advanced to George Blagden,,,,,,,1000,“,10 January 1799,Cash,,,,1000,0,By my contract for building 2 houses in the City of Washington put into the hands of Doctor William Thornton to be advanced to George Blagden,,
"Ledger C, 1790 - 1799: pg.51",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.51",Debit,Left,1799,,,To Amount brought over,,,,,,,,,1799,Cash,,,,,,To Amount brought over,,
"Ledger C, 1790 - 1799: pg.51",Debit,Left,,Jany,15,"xTo my pay, subsistence & forage for the month of October recd by a warrant from the war office",,,,,,,523,20,15 January 1799,Cash,,,,523,20,"xTo my pay, subsistence & forage for the month of October received by a warrant from the war office",,
"Ledger C, 1790 - 1799: pg.51",Debit,Left,,Feby,25,To Mr Robt Lewis recd from him on acct of his collection of my Rents,,,,,,,500,“,25 February 1799,Cash,,,,500,,To Mr Robert Lewis received from him on account of his collection of my Rents,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,1799,,,By Amount brot over,Folo,,,,,,D,C,12 January 1799,Cash,,,,,,By Amount brought over,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,Jany,12,By Exps to the Federal City,,,,,,,6,“,18 January 1799,Cash,,,,6,,By Expenses to the Federal City,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,18,By Charity,,,,,,,1,50,18 January 1799,Cash,,,,1,50,By Charity,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,21,By Bennett & Watts pd them on acts,,,,,,,111,4,21 January 1799,Cash,,,,111,4,By Bennett & Watts paid them on accounts,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,“,By Sundries pd for  Miss Custis to wit -  Bennett & Watts acct,,£25.16.5,£,,,,,,21 January 1799,Cash,25,16,5,,,By Sundries paid for  Miss Custis to wit -  Bennett & Watts account,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,,J. Hooffmans acct,,9.3.0,,,,,,,21 January 1799,Cash,9,3,0,,,J. Hooffmans account,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,,Ann Cazenove,,2.15.6,,,,,,,21 January 1799,Cash,2,15,6,,,Ann Cazenove account,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,,[Total],,£37.14.11,£,,,,125,82,,Cash,37,14,11,125,82,[Total],,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,,By Charity $2 Servts 50 Cents,,,,,,,2,50,21 January 1799,Cash,,,,2,50,By Charity $2 Servants 50 Cents,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,Feby,11,By Exps in Alexandria,,,,,,,1,50,11 February 1799,Cash,,,,1,50,By Expenses in Alexandria,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,12,By Miss Custis pd Mr Tracey on her acct,,,,,,,8,“,12 February 1799,Cash,,,,8,,By Miss Custis paid Mr Tracey on her account,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,16,By Overseer Davy gave him,,,,,,,5,“,16 February 1799,Cash,,,,5,,By Overseer Davy gave him,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,“,By Tax on my property in the City of Washington,,,,,,,,90,16 February 1799,Cash,,,,,90,By Tax on my property in the City of Washington,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,18,By Colo. Biddle remitted to him,,,,,,,100,“,18 February 1799,Cash,,,,100,,By Colonel Biddle remitted to him,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,“,By Mrs Ann Gray pd her acct,,,,,,,158,82,18 February 1799,Cash,,,,158,82,By Mrs Ann Gray paid her account,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,20,By Mr Lawrence Lewis pd him for Sundries pd by him on my acts as pr Cash memorandum,,£14.10.2¼,,,,,48,35,20 February 1799,Cash,14,10,"2,25",48,35,By Mr Lawrence Lewis paid him for Sundries paid by him on my accounts as per Cash memorandum,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,26,By Richd Burnet for Services at the wedding of Miss Custis,,,,,,,20,“,26 February 1799,Cash,,,,20,,By Richard Burnet for Services at the wedding of Miss Custis,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,27,By Mrs Washington,,,,,,,2,“,27 February 1799,Cash,,,,2,,By Mrs Washington,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,x,28,By my Subscription to 4 Setts Belknaps Biography pd to Mr Herbert,,,,,,,14,“,28 February 1799,Cash,,,,14,,By my Subscription to 4 Setts Belknaps Biography paid to Mr Herbert,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,Mch,4,By Mrs L. Lewis pd Mrs Stedi on her acct,,,,,,,30,,4 March 1799,Cash,,,,30,,By Mrs L. Lewis pd Mrs Stedi on her account,,
"Ledger C, 1790 - 1799: pg.51",Credit,Right,,,“,By my tax on lands in Kentuckey pd Colo. Thomas Marshals draught for the same in favor of Mr Raliegh Colston,,,,,,,57,91,4 March 1799,Cash,,,,57,91,By my tax on lands in Kentuckey paid Colonel Thomas Marshals draught for the same in favor of Mr Raliegh Colston,,
"Ledger C, 1790 - 1799: pg.52",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.52",Debit,Left,1799,,,To Amount brought over,,,,,,,,,1799,Cash,,,,,,To Amount brought over,,
"Ledger C, 1790 - 1799: pg.52",Debit,Left,,Apl,2,"To 30 lombardy Poplars, recd for them",,,,,,,4,“,2 April 1799,Cash,,,,4,0,"To 30 lombardy Poplars, received for them",,
"Ledger C, 1790 - 1799: pg.52",Debit,Left,,May,2,To the Este of Jno. P. Custis Esq. - recd from Doctr Stuart on acct of my annuity,,,,,,,2512,“,2 May 1799,Cash,,,,2512,0,To the Estate of John Parke Custis Esquire - received from Doctor Stuart on account of my annuity,,
"Ledger C, 1790 - 1799: pg.52",Debit,Left,,,7,To 1 Hhd Tobo Sold for me by Mr Tho. Peter,,,,,,,55,75,7 May 1799,Cash,,,,55,75,To 1 Hogshead Tobacco Sold for me by Mr Thomas Peter,,
"Ledger C, 1790 - 1799: pg.52",Debit,Left,,June,3,To the Este of Jno. P. Custis esq. recd from Doctr Stuart the balance for my annuity for the years 1797 & 1798 after allowing 2 years hire for Peter Hardiman at £12 p. annum,,,,,,,22,50,3 June 1799,Cash,,,,22,50,To the Estate of John Parke Custis esquire received from Doctor Stuart the balance for my annuity for the years 1797 & 1798 after allowing 2 years hire for Peter Hardiman at £12 per annum,,
"Ledger C, 1790 - 1799: pg.52",Debit,Left,,,17,To Mr Robt Lewis recd from him on acct of his collection of my Rents,,,,,,,290,“,17 June 1799,Cash,,,,290,0,To Mr Robert Lewis received from him on account of his collection of my Rents,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,1799,,,By Amount brought over,Folo,,,,,,D,C,1799,Cash,,,,,,By Amount brought over,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,Mch,5,By Geo. W. Custis pd Saml Kirk's a/c for Tailoring,,,,,,,19,91,5 March 1799,Cash,,,,19,91,By George W. Custis paid Samuel Kirk's account for Tailoring,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,“,By do pd Adam Lynns a/c for him,,,,,,,6,25,5 March 1799,Cash,,,,6,25,By Goerge W. Custis paid Adam Lynns account for him,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,10,By charity,,,,,,,1,“,10 March 1799,Cash,,,,1,,By charity,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,April,-2,By Mr Jas Piercy pd him for 109lb double refined & 236lb - @ 2d Single do Sugar,,,,,,,124,“,2 April 1799,Cash,,,,124,,By Mr James Piercy paid him for 109 pounds double refined & 236 pounds at 2 pence Single refined Sugar,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,,By Mr James Anderson,,,,,,,500,“,2 April 1799,Cash,,,,500,,By Mr James Anderson,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,5,By expences in running round my land at Four Mile Run,,,,,,,15,50,5 April 1799,Cash,,,,15,50,By expenses in running round my land of Four Mile Run,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,6,By William Spence on a/c of wages,,,,,,,10,“,6 April 1799,Cash,,,,10,,By William Spence on account of wages,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,8,By 223 1/3 bus. Oyster Shells @ 6$ p. C,,,,,,,14,“,8 April 1799,Cash,,,,14,,By 223 1/3 bushels Oyster Shells at 6$ per Cent,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,13,By 164 bus. Do - @ 5$ p. C,,,,,,,8,20,13 April 1799,Cash,,,,8,20,By 164 bushels Oyster Shells at 5$ per Cent,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,24,By the Revd Mr Davis my Subscription to his salary,,,,,,,33,67,24 April 1799,Cash,,,,33,67,By the Reverend Mr Davis my Subscription to his salary,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,“,By Charity,,,,,,,1,24,24 April 1799,Cash,,,,1,24,By Charity,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,30,By Exps surveying my land at Four mile Run,,,,,,,2,25,30 April 1799,Cash,,,,2,25,By Expenses surveying my land at Four mile Run,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,“,By exps at Gadsby's Alexandria,,,,,,,1,50,30 April 1799,Cash,,,,1,50,By expenses at Gadsby's Alexandria,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,May,1,By Tobias Lear lent him,,,,,,,1500,,1 May 1799,Cash,,,,1500,,By Tobias Lear lent him,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,6,By Saml Washington lent him,,,,,,,1000,“,6 May 1799,Cash,,,,1000,,By Samuel Washington lent him,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,7,By charity,,,,,,,1,25,7 May 1799,Cash,,,,1,25,By charity,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,23,By Mrs Washington,,,,,,,50,“,23 May 1799,Cash,,,,50,,By Mrs Washington,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,24,By Geo. W. Custis for Pocket money,,,,,,,10,“,24 May 1799,Cash,,,,10,,By George W. Custis for Pocket money,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,29,By Mrs Forbes on a/c of wages,,,,,,,20,“,29 May 1799,Cash,,,,20,,By Mrs Forbes on account of wages,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,31,By my contract for building 2 houses in the City of Washington put into the hands of Dr Wm Thornton to advanced to Geo. Blagden,,,,,,,1000,“,31 May 1799,Cash,,,,1000,,By my contract for building 2 houses in the City of Washington put into the hands of Dr William Thornton to advanced to George Blagden,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,June,1,xBy a pr Spurs,,,,,,,2,50,1 June 1799,Cash,,,,2,50,xBy a pair Spurs,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,“,xBy exps going to the Federal City,,,,,,,5,16,1 June 1798,Cash,,,,5,16,xBy expenses going to the Federal City,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,4,By Charity,,,,,,,1,“,4 June 1799,Cash,,,,1,,By Charity,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,7,By 200 bus. Oyster Shells @$4-25,,,,,,,8,50,7 June 1799,Cash,,,,8,50,By 200 bushel Oyster Shells at $4-25,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,“,By charity,,,,,,,2,“,7 June 1799,Cash,,,,2,,By charity,,
"Ledger C, 1790 - 1799: pg.52",Credit,Right,,,11,By taxes paid to the Sheriff of Fairfax County as pr Receipt,,,,,,,397,5,11 June 1799,Cash,,,,397,5,By taxes paid to the Sheriff of Fairfax County as per Receipt,,
