BK_SOURCE,BK_DEBIT_CREDIT,BK_SOURCE,Year,Month,Day,entry,Page,,£,£,sh,d,$,¢,BK_WHEN,BK_ECONOMIC_UNIT,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_ENTRY,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,,By William Hunter Junr Esqr. by an Order on him by Mr Battaile muse in my favor,,,,50,0,0,,,5 January 1788,Cash,50,0,0,,,By William Hunter Junior Esquire by an Order on him by Mr Battaile Muse in my favor,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,12,By Mr John Nixon pd him by Doctor Stuart for Advertising my Studs in the Richmd paper,,,,1,10,0,,,12 January 1788,Cash,1,10,0,,,By Mr John Nixon paid him by Doctor Stuart for Advertising my Studs in the Richmond paper,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,,"By the Clerk of Botetourt Cty, pd him by Doctr Stuart 80 lb. Tobacco for Valuation of 2 improvemts",,,,0,10,0,,,12 January 1788,Cash,0,10,0,,,"By the Clerk of Botetourt County, paid him by Doctor Stuart 80 pounds Tobacco for Valuation of 2 improvements",,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,,By David Stuart Esqr. pd him a balce which he had pd on my Acct over what he recd from Colo. Bland,243,,,0,6,0,,,12 January 1788,Cash,0,6,0,,,By David Stuart Esquire paid him a balance which he had paid on my Account over what he received from Colonel Bland,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,22,By Mr Massey pd him my subscriptn for the year 1787 by the hands of Geo. Mason Junr Esqr.,,,,8,0,0,,,22 January 1788,Cash,8,0,0,,,By Mr Massey paid him my subscription for the year 1787 by the hands of George Mason Junior Esquire,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,24,By Mrs Elizh Alton pd her on Acct,249,,,6,0,0,,,24 January 1788,Cash,6,0,0,,,By Mrs Elizabeth Alton paid her on Account,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,February,1,By Thomas Green pd him on Acct of wages,252,,,2,2,0,,,1 February 1788,Cash,2,2,0,,,By Thomas Green paid him on Account of wages,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,,By the Waggonner who brot a white Doe from Colo. Andw Lewis' gave him,,,,0,12,0,,,1 February 1788,Cash,0,12,0,,,By the Waggoner who brought a white Doe from Colonel Andrew Lewis gave him,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,,By Mr Porter's man Jim who came down with the above Waggonner gave him,,,,0,1,6,,,1 February 1788,Cash,0,1,6,,,By Mr Porter's man Jim who came down with the above Waggoner gave him,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,7,By Geo. S. Washington gave him for his Exps. down the Country to see his Brother (not to be chd in his acct),,,,2,8,0,,,7 February 1788,Cash,2,8,0,,,By George Steptoe Washington gave him for his Expenses down the Country to see his Brother (not to be charged in his account),,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,,By 1 pair Shoe brushes 3/  Charity 9/,,,,0,12,0,,,7 February 1788,Cash,0,12,0,,,By 1 pair Shoe brushes 3 shillings  Charity 9 shillings,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,,By Mr Tobias Lear pd him,259,,,1,16,0,,,7 February 1788,Cash,1,16,0,,,By Mr Tobias Lear paid him,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,15th,By Messrs D. & I. McPherson pd their acct in full by the hands of Captn Nathaniel Ingraham,,,,9,12,11 1/2,,,15 February 1788,Cash,9,12,"11,5",,,By Messieurs Daniel & Isaac McPherson paid their account in full by the hands of Captain Nathaniel Ingraham,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,,By Lawrence McGennis pd him in full for weaving 152 yds Cloth  @ 5d.,236,,,3,3,4,,,15 February 1788,Cash,3,3,4,,,By Lawrence McGinnis paid him in full for weaving 152 yards Cloth at 5 pence,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,16,By Charity,,,,0,12,0,,,16 February 1788,Cash,0,12,0,,,By Charity,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,19,By Mr Josh Davenport pd him on acct of wages,258,,,2,16,0,,,19 February 1788,Cash,2,16,0,,,By Mr Joseph Davenport paid him on account of wages,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,20,By Mr John McIver pd him for a firkin of butter bot by Doctor Craik for Mrs Washington—wt 72 lb.  @ 9,,,,2,14,0,,,20 February 1788,Cash,2,14,0,,,By Mr John McIver paid him for a firkin of butter bought by Doctor Craik for Mrs Washington—weight 72 pounds at 9,,
"Ledger B, 1772 - 1793: pg.262",Credit,Right,,,,Amount carried forward to Folio,264,,,144,6,3 ½,,,,Cash,144,6,"3,5",,,Amount carried forward to Folio,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,1788,Decr,31,To the labour of 2 men 3 months each estimating their labour @ 15£ per Annum,,,,7,10,0,,,31 December 1788,,7,10,0,,,To the labor of 2 men 3 months each estimating their labor at 15£ per Annum,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,,,To the wear & tare of the Ferry boat allowing her to cost £25 and to last 5 years which will be £5 per an.,,,,5,0,0,,,31 December 1788,,5,0,0,,,To the wear & tear of the Ferry boat allowing her to cost £25 and to last 5 years which will be £5 per annum,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,,,To one pair of Oars 14/—1 new piggin for bailing the boat 4/,,,,,18,,,,31 December 1788,,,18,,,,To one pair of Oars 14 shillings. 1 new piggin for bailing the boat 4 shillings,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,,,To Profit as per Contra,,,,32,8,10,,,31 December 1788,,32,8,10,,,To Profit as per Contra,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,,,New Acct Folio 278,,,,,,,,,31 December 1788,,,,,,,New Account Folio 278,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,,,[Total],,,£,45,16,10,,,,,45,16,10,,,[Total],,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,,,,,,,,,,,,,"Gray, William (weaver)",,,,,,,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,1788,Feby,23,To 1 Barrl Shad @ 30/,,,,1,10,0,,,23 February 1788,"Gray, William (weaver)",1,10,0,,,To 1 Barrel Shad at 30 shillings,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,May,9,To 6000 Herrings 30/ 125 Shad 25/,,,,2,15,0,,,9 May 1788,"Gray, William (weaver)",2,15,0,,,To 6000 Herrings 30 shillings 125 Shad 25 shillings,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,,,To 3 Bls Salt @ 3/—  9/—  1 Do—  @ 2/6 5/,,,,0,11,6,,,9 May 1788,"Gray, William (weaver)",0,11,6,,,To 3 Barrels Salt at 3 shillings— 9 shillings—  1 Barrel Salt at 2 shillings 6 pence  5 shillings,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,June,28,To Cash pd you for weaving,269,,,3,6,10,,,28 June 1788,"Gray, William (weaver)",3,6,10,,,To Cash paid you for weaving,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,Feby,28,To one bushel of potatoes (omitted),,,,0,2,0,,,28 February 1788,"Gray, William (weaver)",0,2,0,,,To one bushel of potatoes (omitted),,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,Augt,2d,To Cash pd you on Acct of weaving,270,,,1,16,0,,,2 August 1788,"Gray, William (weaver)",1,16,0,,,To Cash paid you on Account of weaving,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,Sepr,1,To ditto pd you on Acct of ditto,270,,,2,8,0,,,1 September 1788,"Gray, William (weaver)",2,8,0,,,To Cash paid you on Account of weaving,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,Novr,7,To ditto pd J. Fairfax per your Order on Acct of ditto,275,,,4,6,2,,,7 November 1788,"Gray, William (weaver)",4,6,2,,,To Cash paid John Fairfax per your Order on Account of weaving,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,,12,To ditto pd you in full for weaving to this date,263,,,2,14,11,,,12 November 1788,"Gray, William (weaver)",2,14,11,,,To Cash paid you in full for weaving to this date,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,Decr,25,To ditto pd you in full for weaving to this date,276,,,3,8,5,,,25 December 1788,"Gray, William (weaver)",3,8,5,,,To Cash paid you in full for weaving to this date,,
"Ledger B, 1772 - 1793: pg.263",Debit,Left,,,,New Acct,303,,£,23,6,10,,,,"Gray, William (weaver)",23,6,10,,,New Account,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,,,,,,,,,,,,,,,,,,,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,1788,January,5,By Cash for one week's ferriages,262,,,0,8,0,,,5 January 1788,,0,8,0,,,By Cash for one week's ferriages,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,Feby,23,By ditto for ditto 3/. March 1st By Cash for one Week's ferriage 11/,264,,,0,14,0,,,23 February 1788,,0,14,0,,,By Cash for one week's ferriages 3 shillings. March 1st By Cash for one Week's ferriage 11 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,March,15,By ditto for ditto 12/— 22d— By ditto for ditto— 23/,264,,,1,15,0,,,15 March 1788,,1,15,0,,,By Cash for one week's ferriages 12 shillings  22nd  By Cash for one week's ferriages 23 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,29,By ditto for ditto 34/ Apl 5th  By ditto for ditto 27/.,265,,,3,1,0,,,29 March 1788,,3,1,0,,,By Cash for one week's ferriages 34 shillings April 5th  By Cash for one week's ferriage 27 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,April,12,By ditto for ditto 16/ —19th— By ditto for ditto— 20/,265,,,1,16,0,,,12 April 1788,,1,16,0,,,By Cash for one week's ferriages 16 shillings  19th  By Cash for one week's ferriage 20 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,26,By ditto for ditto 19/ May 3d By ditto for ditto— 16/,265,,,1,15,0,,,26 April 1788,,1,15,0,,,By Cash for one week's ferriages 19 shillings  May 3rd By Cash for one week's ferriage 16 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,May,10,By ditto for ditto 15/— 17th By ditto for ditto 26/,269,,,2,1,0,,,10 May 1788,,2,1,0,,,By Cash for one week's ferriages 15 shillings  17th By Cash for one week's ferriage 26 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,24,By ditto for ditto 31/ — 31st By ditto for ditto 21/,269,,,2,12,0,,,24 May 1788,,2,12,0,,,By Cash for one week's ferriages 31 shillings  31st By Cash for one week's ferriage 21 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,June,7,By ditto for ditto 13/— 14th By ditto for ditto 23/,269,,,1,16,0,,,7 June 1788,,1,16,0,,,By Cash for one week's ferriages 13 shillings  14th By Cash for one week's ferriage 23 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,21,By ditto for ditto 30/ 28th By ditto for ditto 23/,269,,,2,13,0,,,21 June 1788,,2,13,0,,,By Cash for one week's ferriages 30 shillings 28th By Cash for one week's ferriage 23 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,July—,6,By ditto for ditto 15/— 12th — By ditto for ditto 4/,270,,,0,19,0,,,6 July 1788,,0,19,0,,,By Cash for one week's ferriages 15 shillings  12th  By Cash for one week's ferriage 4 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,19,By ditto for ditto 36/— 26th By ditto for ditto 6/,270,,,2,2,0,,,19 July 1788,,2,2,0,,,By Cash for one week's ferriages 36 shillings  26th By Cash for one week's ferriage 6 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,Augt,2,By ditto for ditto 30/— 9th By ditto for ditto 14/,270,,,2,4,0,,,2 August 1788,,2,4,0,,,By Cash for one week's ferriages 30 shillings  9th By Cash for one week's ferriage 14 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,16,By ditto for ditto 36/ 23d By ditto for ditto  11/,270,,,2,7,0,,,16 August 1788,,2,7,0,,,By Cash for one week's ferriages 36 shillings 23rd By Cash for one week's ferriage  11 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,30,By ditto for ditto 38/ Sepr 6th By ditto for ditto 14/,270,,,2,12,0,,,30 August 1788,,2,12,0,,,By Cash for one week's ferriages 38 shillings September 6th By Cash for one week's ferriage 14 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,Sepr—,13,By ditto for ditto 25/.  20th By ditto for ditto— 12/,270,,,1,17,0,,,13 September 1788,,1,17,0,,,By Cash for one week's ferriages 25 shillings  20th By Cash for one week's ferriage 12 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,27,By ditto for ditto 14/ Octr 4th By ditto for ditto— 23/,275,,,1,17,0,,,27 September 1788,,1,17,0,,,By Cash for one week's ferriages 14 shillings October 4th By Cash for one week's ferriage 23 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,Octr—,11,By ditto for ditto 12/— 18th By ditto for ditto  15/,275,,,1,7,0,,,11 October 1788,,1,7,0,,,By Cash for one week's ferriages 12 shillings  18th By Cash for one week's ferriage 15 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,25,By ditto for ditto 31/ Novr 1 By ditto for ditto 29/,275,,,3,0,0,,,25 October 1788,,3,0,0,,,By Cash for one week's ferriages 31 shillings  November 1 By Cash for one week's ferriage 29 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,Novr,8,By ditto for ditto 24/—15th By ditto for ditto 8/,275,,,1,12,0,,,8 November 1788,,1,12,0,,,By Cash for one week's ferriages 24 shillings  15th By Cash for one week's ferriage 8 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,22,By ditto for ditto 30/— 29th By ditto for ditto— 37/10,275,,,3,7,10,,,22 November 1788,,3,7,10,,,By Cash for one week's ferriages 30 shillings  29th By Cash for one week's ferriage 37 shillings 10 pence,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,Decr—,6,By ditto for ditto 29/ — 13th By ditto for ditto 21/,276,,,2,10,,,,6 December 1788,,2,10,,,,By Cash for one week's ferriages 29 shillings  13th By Cash for one week's ferriage 21 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,20,By ditto for ditto 31/,276,,,1,11,,,,20 December 1788,,1,11,,,,By Cash for one week's ferriages 31 shillings,,
"Ledger B, 1772 - 1793: pg.263",,Right,,,,[Total],,,£,45,16,10,,,,,45,16,10,,,[Total],,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,,,,,,,,,,,,"Gray, William (weaver)",,,,,,,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,1788,April—,12th,By weaving 61 yds of linen  @ 4d.,,,,1,0,4,,,12 April 1788,"Gray, William (weaver)",1,0,4,,,By weaving 61 yards of linen at 4 pence,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,May,6,By weaving 61 yds Linnen @ 4d.— 20/4— June 21st  62 yds Do—@ 4d. 20/8,,,,2,1,0,,,6 May 1788,"Gray, William (weaver)",2,1,0,,,By weaving 61 yards Linen at 4 pence  20 shillings 4 pence  June 21st  62 yards Linen at 4 pence 20 shillings 8 pence,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,June,21st,By 29 yds fine Cotton & Linnen @ 1/8 48/4 — 26 yds @ 1/3  32/6,,,,4,0,10,,,21 June 1788,"Gray, William (weaver)",4,0,10,,,By 29 yards fine Cotton & Linen at 1 shilling 8 pence 48 shillings 4 pence  26 yards at 1 shilling 3 pence  32 shillings 6 pence,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,27,By 62 yds @ 4d.— 20/8.  July 11th—63 yds @ 4d.  21/,,,,2,1,8,,,27 June 1788,"Gray, William (weaver)",2,1,8,,,By 62 yards at 4 pence  20 shillings 8 pence July 11th 63 yards at 4 pence  21 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,July—,20,By 61 yds Woollen @ 4d. 20/4. Augt 10th 64 yds Linnen @ 4d.— 21/4,,,,2,1,8,,,20 July 1788,"Gray, William (weaver)",2,1,8,,,By 61 yards Woolen at 4 pence 20 shillings 4 pence. August 10th 64 yards Linen at 4 pence  21 shillings 4 pence,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,Augt,12,By 31 yds Do—@ 4d. 10/4—  21st— 30 3/4 yds Woollen @ 4d.  10/3,,,,1,0,7,,,12 August 1788,"Gray, William (weaver)",1,0,7,,,By 31 yards Woolen at 4 pence 10 shillings 4 pence  21st  30 3/4 yards Woolen at 4 pence 10 shillings 3 pence,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,26,By 62 yds Do—@ 4d. 20/8— 63 Do Linnen @ 4d. 21/,,,,2,1,8,,,26 August 1788,"Gray, William (weaver)",2,1,8,,,By 62 yards Woolen at 4 pence 20 shillings 8 pence  63 yards Linen at 4 pence 21 shillings,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,,By 60 yds Do—  @ 4d. 20/— Sepr 27th 31 yds Woollen @ 4d. 10/4,,,,1,10,4,,,26 August 1788,"Gray, William (weaver)",1,10,4,,,By 60 yards Woolen at 4 pence 20 shillings  September 27th 31 yards Woolen at 4 pence 10 shillings 4 pence,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,Sepr,1,By 63 yds linen @ 4d. 21/. Octr 4th  31 yds Do—@ 4d. 10/4,,,,1,11,4,,,1 September 1788,"Gray, William (weaver)",1,11,4,,,By 63 yards linen at 4 pence 21 shillings. October 4th  31 yards Woolen at 4 pence 10 shillings 4 pence,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,Octr,11,By 62 yds Woollen @ 4d. 20/8,,,,1,0,8,,,11 October 1788,"Gray, William (weaver)",1,0,8,,,By 62 yards Woolen at 4 pence 20 shillings 8 pence,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,Decr,25,By weaving 290 1/4 Wollen to this date not included in the above credits @ 4d. per yd,,,,4,16,9,,,25 December 1788,"Gray, William (weaver)",4,16,9,,,By weaving 290 1/4 Woolen to this date not included in the above credits at 4 pence per yard,,
"Ledger B, 1772 - 1793: pg.263",Credit,Right,,,,New Acct,303,,£,23,6,10,,,,"Gray, William (weaver)",23,6,10,,,New Account,,
"Ledger B, 1772 - 1793: pg.264",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger B, 1772 - 1793: pg.264",Debit,Left,1788,,,Amount brought forward from Folio,262,,£,151,16,9 ½,,,1788,Cash,151,16,"9,5",,,Amount brought forward from Folio,,
"Ledger B, 1772 - 1793: pg.264",Debit,Left,,February,23,To a week's ferriages 3/. March 1st one week's ferriages 11/.,263,,,0,14,0,,,23 February 1788,Cash,0,14,0,,,To a week's ferriages 3 shillings. March 1st one week's ferriages 11 shillings.,,
"Ledger B, 1772 - 1793: pg.264",Debit,Left,,March,11,To Clemt Biddle Esqr. for Bank-Bills to the Amt of 400 Dollars which is part of £192.13.4 Pensyla currency put into his hands by Thos Smith Esqr. on my Acct,261,,,120,0,0,,,11 March 1788,Cash,120,0,0,,,To Clement Biddle Esquire for Bank Bills to the Amount of 400 Dollars which is part of £192.13.4 Pennsylvania currency put into his hands by Thomas Smith Esquire on my Account,,
"Ledger B, 1772 - 1793: pg.264",Debit,Left,,,15,To one Week's ferriages 12/—22d To 1 week's ferriages 23/,263,,,1,15,0,,,15 March 1788,Cash,1,15,0,,,To one Week's ferriages 12 shillings— 22nd To 1 week's ferriages 23 shillings,,
"Ledger B, 1772 - 1793: pg.264",Debit,Left,,,23,"To John F. Mercer recd of him on Acct ten ounces, twelve dwt & six grains of Gold",221,,,,,,,,23 March 1788,Cash,,,,,,"To John Francis Mercer received of him on Account ten ounces, twelve pennyweight & six grains of Gold",,
"Ledger B, 1772 - 1793: pg.264",Debit,Left,,,25,To Benjn Delany Esqr. recd of him for rent which became due January 1st 1788,132,,,120,0,0,,,25 March 1788,Cash,120,0,0,,,To Benjamin Delany [Dulany] Esquire received of him for rent which became due January 1st 1788,,
"Ledger B, 1772 - 1793: pg.264",Debit,Left,,,29,To one week's ferriages,263,,,1,14,0,,,29 March 1788,Cash,1,14,0,,,To one week's ferriages,,
"Ledger B, 1772 - 1793: pg.264",Debit,Left,,,31,To Mr Battaile Muse for rents collected by a Bill drawn in my favor on William Hunter Junr Esqr.,213,,,15,0,0,,,31 March 1788,Cash,15,0,0,,,To Mr Battaile Muse for rents collected by a Bill drawn in my favor on William Hunter Junior Esquire,,
"Ledger B, 1772 - 1793: pg.264",Debit,Left,,,,Amount carried over,265,,,410,19,9 ½,,,,Cash,410,19,"9,5",,,Amount carried over,,
"Ledger B, 1772 - 1793: pg.264",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger B, 1772 - 1793: pg.264",Credit,Right,1788,,,Amount brought forward from Folio,262,,,144,6,3 ½,,,1788,Cash,144,6,"3,5",,,Amount brought forward from Folio,,
"Ledger B, 1772 - 1793: pg.264",Credit,Right,,February,21,By Mr William Thompson pd him by the hands of Lund Washington Esqr. for 3/4 yd blk broad cloth @ 30/,,,,1,2,6,,,21 February 1788,Cash,1,2,6,,,By Mr William Thompson paid him by the hands of Lund Washington Esquire for 3/4 yard black broad cloth at 30 shillings,,
"Ledger B, 1772 - 1793: pg.264",Credit,Right,,,23,By Richd Burnett Walker pd him on Acct of wages,252,,,3,3,0,,,23 February 1788,Cash,3,3,0,,,By Richard Burnet Walker paid him on Account of wages,,
"Ledger B, 1772 - 1793: pg.264",Credit,Right,,,26,By Mr Tobias Lear pd him,259,,,6,0,0,,,26 February 1788,Cash,6,0,0,,,By Mr Tobias Lear paid him,,
"Ledger B, 1772 - 1793: pg.264",Credit,Right,,,28,By Thomas Green pd him on acct of wages,252,,,1,10,0,,,28 February 1788,Cash,1,10,0,,,By Thomas Green paid him on account of wages,,
"Ledger B, 1772 - 1793: pg.264",Credit,Right,,,,By Mr ___ Sanford pd him for repairing my watch,,,,0,3,0,,,28 February 1788,Cash,0,3,0,,,By Mr [Edward] Sanford paid him for repairing my watch,,
"Ledger B, 1772 - 1793: pg.264",Credit,Right,,,,By mendg 1 pr sleeve buttons 5/. 2 ps. tape & 1 skein silk 4/2,,,,0,9,2,,,28 February 1788,Cash,0,9,2,,,By mending 1 pair sleeve buttons 5 shillings. 2 pieces tape & 1 skein silk 4 shillings 2 pence,,
"Ledger B, 1772 - 1793: pg.264",Credit,Right,,March,1,By 2 Qts marrowfat peas 3/. 2 qts Dwarf peas 3/,,,,0,6,0,,,1 March 1788,Cash,0,6,0,,,By 2 quarts marrowfat peas 3 shillings. 2 quarts Dwarf peas 3 shillings,,
"Ledger B, 1772 - 1793: pg.264",Credit,Right,,,,By 1 pint early frame peas /9d.—1 oz. Indian Cresses 1/6,,,,0,2,3,,,1 March 1788,Cash,0,2,3,,,By 1 pint early frame peas [0]  shillings 9 pence. 1 ounce Indian Cresses 1 shilling 6 pence,,
"Ledger B, 1772 - 1793: pg.264",Credit,Right,,,,By Mr Hezh Fairfax pd him on Acct,,,,6,0,0,,,1 March 1788,Cash,6,0,0,,,By Mr Hezekiah Fairfax paid him on Account,,
